date,discharge
2/17/1995,107.8992
2/18/1995,58.41
2/19/1995,38.8692
2/20/1995,29.9484
2/21/1995,26.55
2/22/1995,26.9748
2/23/1995,36.108
2/24/1995,35.6832
2/25/1995,31.6476
2/26/1995,28.8864
2/27/1995,27.1872
2/28/1995,22.7268
2/1/1996,6.28704
2/2/1996,6.31536
2/3/1996,6.40032
2/4/1996,6.28704
2/5/1996,6.2304
2/6/1996,6.11712
2/7/1996,6.11712
2/8/1996,6.03216
2/9/1996,5.89056
2/10/1996,5.86224
2/11/1996,5.74896
2/12/1996,5.8056
2/13/1996,5.89056
2/14/1996,6.00384
2/15/1996,5.9472
2/16/1996,5.8056
2/17/1996,5.83392
2/18/1996,5.72064
2/19/1996,5.8056
2/20/1996,5.72064
2/21/1996,5.2392
2/22/1996,5.60736
2/23/1996,5.43744
2/24/1996,5.35248
2/25/1996,5.35248
2/26/1996,6.03216
2/27/1996,6.20208
2/28/1996,6.17376
2/29/1996,6.06048
2/1/1997,19.17972
2/2/1997,19.92312
2/3/1997,19.2222
2/4/1997,17.2044
2/5/1997,14.06088
2/6/1997,11.17224
2/7/1997,9.51552
2/8/1997,7.92252
2/9/1997,6.73308
2/10/1997,6.07464
2/11/1997,5.58612
2/12/1997,5.31
2/13/1997,5.22504
2/14/1997,6.76848
